,Gender,Pedestrian_grp,Cross_Compliance,TOD,Crossing_time,Location,Cross_Speed,Age_grp
1787,Male,Group,Yes,16:30-17:30,14,Lal bahadur shastri chawk,>1.4,18-39
1788,Male,Single,Yes,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,18-39
1789,Male,Single,Yes,16:30-17:30,15,Lal bahadur shastri chawk,>1.4,18-39
1790,Male,Single,Yes,16:30-17:30,17,Lal bahadur shastri chawk,>1.4,18-39
1791,Male,Single,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,40-59
1792,Female,Single,Yes,16:30-17:30,25,Lal bahadur shastri chawk, < 1,40-59
1793,Female,Group,No,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,40-59
1794,Female,Single,No,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,18-39
1795,Female,Single,No,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,18-39
1796,Female,Single,No,16:30-17:30,22,Lal bahadur shastri chawk,1-1.2,<18
1797,Female,Single,No,16:30-17:30,22,Lal bahadur shastri chawk,1-1.2,<18
1798,Male,Group,Yes,16:30-17:30,22,Lal bahadur shastri chawk,1-1.2,<18
1799,Male,Group,No,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,<18
1800,Male,Group,No,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
1801,Male,Group,No,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
1802,Male,Single,Yes,16:30-17:30,29,Lal bahadur shastri chawk, < 1,18-39
1803,Male,Single,Yes,16:30-17:30,17,Lal bahadur shastri chawk,>1.4,18-39
1804,Female,Single,Yes,16:30-17:30,15,Lal bahadur shastri chawk,>1.4,40-59
1805,Female,Group,No,16:30-17:30,14,Lal bahadur shastri chawk,>1.4,40-59
1806,Male,Group,No,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,40-59
1807,Female,Group,No,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,40-59
1808,Female,Single,Yes,16:30-17:30,22,Lal bahadur shastri chawk,1-1.2,40-59
1809,Male,Single,Yes,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,18-39
1810,Male,Single,Yes,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,>60
1811,Male,Single,Yes,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,40-59
1812,Male,Single,Yes,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,40-59
1813,Male,Single,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,40-59
1814,Female,Single,No,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
1815,Female,Group,No,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,<18
1816,Male,Group,No,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,18-39
1817,Female,Group,No,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,18-39
1818,Male,Group,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
1819,Female,Single,Yes,16:30-17:30,17,Lal bahadur shastri chawk,>1.4,18-39
1820,Male,Single,Yes,16:30-17:30,14,Lal bahadur shastri chawk,>1.4,40-59
1821,Female,Single,No,16:30-17:30,14,Lal bahadur shastri chawk,>1.4,40-59
1822,Female,Group,No,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,40-59
1823,Female,Group,No,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,<18
1824,Female,Group,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,<18
1825,Female,Group,No,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,<18
1826,Male,Group,No,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,18-39
1827,Male,Group,No,16:30-17:30,14,Lal bahadur shastri chawk,>1.4,18-39
1828,Male,Group,Yes,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,40-59
1829,Male,Single,Yes,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,>60
1830,Female,Single,No,16:30-17:30,17,Lal bahadur shastri chawk,>1.4,>60
1831,Female,Group,No,16:30-17:30,15,Lal bahadur shastri chawk,>1.4,>60
1832,Male,Single,Yes,16:30-17:30,17,Lal bahadur shastri chawk,>1.4,40-59
1833,Female,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
1834,Male,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
1835,Female,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
1836,Male,Single,No,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,40-59
1837,Male,Group,No,16:30-17:30,29,Lal bahadur shastri chawk, < 1,>60
1838,Female,Group,No,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,>60
1839,Male,Single,Yes,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,40-59
1840,Female,Single,Yes,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,40-59
1841,Male,Single,No,16:30-17:30,22,Lal bahadur shastri chawk,1-1.2,18-39
1842,Male,Group,Yes,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,40-59
1843,Male,Group,No,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,40-59
1844,Male,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
1845,Male,Single,No,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,<18
1846,Female,Single,Yes,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,<18
1847,Male,Single,Yes,16:30-17:30,29,Lal bahadur shastri chawk, < 1,<18
1848,Male,Single,Yes,16:30-17:30,28,Lal bahadur shastri chawk, < 1,18-39
1849,Female,Single,Yes,16:30-17:30,25,Lal bahadur shastri chawk, < 1,18-39
1850,Male,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
1851,Male,Single,No,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,40-59
1852,Male,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
1853,Male,Single,No,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
1854,Male,Group,No,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,40-59
1855,Male,Group,No,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,40-59
1856,Male,Group,No,16:30-17:30,15,Lal bahadur shastri chawk,>1.4,40-59
1857,Male,Group,No,16:30-17:30,15,Lal bahadur shastri chawk,>1.4,40-59
1858,Male,Group,No,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,>60
1859,Male,Group,No,16:30-17:30,26,Lal bahadur shastri chawk, < 1,>60
1860,Male,Group,No,16:30-17:30,22,Lal bahadur shastri chawk,1-1.2,>60
1861,Female,Single,Yes,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,>60
1862,Male,Single,Yes,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,40-59
1863,Female,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,<18
1864,Male,Single,Yes,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,18-39
1865,Male,Single,Yes,16:30-17:30,15,Lal bahadur shastri chawk,>1.4,18-39
1866,Male,Single,Yes,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,18-39
1867,Male,Single,Yes,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,18-39
1868,Male,Group,No,16:30-17:30,14,Lal bahadur shastri chawk,>1.4,18-39
1869,Male,Group,No,16:30-17:30,17,Lal bahadur shastri chawk,>1.4,<18
1870,Male,Group,No,16:30-17:30,14,Lal bahadur shastri chawk,>1.4,<18
1871,Male,Single,Yes,16:30-17:30,14,Lal bahadur shastri chawk,>1.4,<18
1872,Male,Single,Yes,16:30-17:30,15,Lal bahadur shastri chawk,>1.4,<18
1873,Female,Single,Yes,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,18-39
1874,Male,Group,No,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
1875,Male,Group,No,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,18-39
1876,Male,Group,No,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,18-39
1877,Male,Single,Yes,16:30-17:30,29,Lal bahadur shastri chawk, < 1,40-59
1878,Male,Single,Yes,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,40-59
1879,Female,Group,No,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,40-59
1880,Male,Group,No,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,40-59
1881,Female,Group,No,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,40-59
1882,Female,Single,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
1883,Male,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,>60
1884,Male,Single,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,40-59
1885,Male,Single,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,40-59
1886,Male,Single,Yes,16:30-17:30,26,Lal bahadur shastri chawk, < 1,18-39
1887,Male,Single,Yes,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,18-39
1888,Female,Single,Yes,16:30-17:30,22,Lal bahadur shastri chawk,1-1.2,>60
1889,Female,Group,No,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,>60
1890,Female,Group,No,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,>60
1891,Female,Group,No,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,40-59
1892,Male,Group,No,16:30-17:30,22,Lal bahadur shastri chawk,1-1.2,40-59
1893,Female,Group,No,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
1894,Female,Group,No,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,18-39
1895,Female,Group,Yes,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,18-39
1896,Male,Single,No,16:30-17:30,22,Lal bahadur shastri chawk,1-1.2,18-39
1897,Female,Group,Yes,16:30-17:30,22,Lal bahadur shastri chawk,1-1.2,40-59
1898,Female,Group,Yes,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,40-59
1899,Female,Group,Yes,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,40-59
1900,Male,Group,Yes,16:30-17:30,26,Lal bahadur shastri chawk, < 1,40-59
1901,Male,Group,No,16:30-17:30,22,Lal bahadur shastri chawk,1-1.2,40-59
1902,Male,Group,No,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,>60
1903,Male,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
1904,Male,Group,Yes,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,40-59
1905,Male,Single,Yes,16:30-17:30,27,Lal bahadur shastri chawk, < 1,>60
1906,Male,Single,Yes,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,>60
1907,Male,Single,No,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
1908,Male,Group,No,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,40-59
1909,Male,Group,No,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
1910,Male,Group,No,16:30-17:30,22,Lal bahadur shastri chawk,1-1.2,18-39
1911,Male,Single,Yes,16:30-17:30,27,Lal bahadur shastri chawk, < 1,18-39
1912,Male,Single,Yes,16:30-17:30,25,Lal bahadur shastri chawk, < 1,18-39
1913,Male,Single,Yes,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,18-39
1914,Female,Single,No,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,<18
1915,Male,Single,Yes,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,<18
1916,Male,Single,Yes,16:30-17:30,17,Lal bahadur shastri chawk,>1.4,<18
1917,Female,Single,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
1918,Male,Single,Yes,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,>60
1919,Female,Single,Yes,16:30-17:30,29,Lal bahadur shastri chawk, < 1,>60
1920,Female,Single,Yes,16:30-17:30,28,Lal bahadur shastri chawk, < 1,>60
1921,Male,Group,No,16:30-17:30,27,Lal bahadur shastri chawk, < 1,>60
1922,Male,Group,No,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,>60
1923,Male,Single,Yes,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,>60
1924,Male,Single,Yes,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,>60
1925,Male,Single,Yes,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,>60
1926,Male,Group,No,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,40-59
1927,Female,Group,No,16:30-17:30,25,Lal bahadur shastri chawk, < 1,40-59
1928,Female,Single,No,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,40-59
1929,Female,Single,No,16:30-17:30,17,Lal bahadur shastri chawk,>1.4,18-39
1930,Female,Single,No,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,<18
1931,Male,Single,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
1932,Male,Single,Yes,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,18-39
1933,Male,Group,Yes,16:30-17:30,28,Lal bahadur shastri chawk, < 1,18-39
1934,Male,Single,No,16:30-17:30,25,Lal bahadur shastri chawk, < 1,18-39
1935,Male,Single,No,16:30-17:30,22,Lal bahadur shastri chawk,1-1.2,40-59
1936,Male,Single,No,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
1937,Male,Single,No,16:30-17:30,14,Lal bahadur shastri chawk,>1.4,18-39
1938,Male,Group,No,16:30-17:30,17,Lal bahadur shastri chawk,>1.4,<18
1939,Male,Group,No,16:30-17:30,17,Lal bahadur shastri chawk,>1.4,40-59
1940,Male,Group,No,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,>60
1941,Male,Single,Yes,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,40-59
1942,Male,Single,Yes,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,40-59
1943,Female,Single,Yes,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,18-39
1944,Female,Group,No,16:30-17:30,15,Lal bahadur shastri chawk,>1.4,<18
1945,Female,Group,No,16:30-17:30,14,Lal bahadur shastri chawk,>1.4,<18
1946,Male,Group,No,16:30-17:30,14,Lal bahadur shastri chawk,>1.4,18-39
1947,Male,Group,No,16:30-17:30,14,Lal bahadur shastri chawk,>1.4,40-59
1948,Male,Single,Yes,16:30-17:30,15,Lal bahadur shastri chawk,>1.4,>60
1949,Male,Single,Yes,16:30-17:30,14,Lal bahadur shastri chawk,>1.4,>60
1950,Male,Single,Yes,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,>60
1951,Male,Single,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,40-59
1952,Male,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
1953,Male,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
1954,Female,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
1955,Female,Single,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
1956,Male,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
1957,Male,Single,Yes,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,18-39
1958,Female,Single,Yes,16:30-17:30,14,Lal bahadur shastri chawk,>1.4,18-39
1959,Female,Single,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,40-59
1960,Female,Group,Yes,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,40-59
1961,Male,Group,No,16:30-17:30,22,Lal bahadur shastri chawk,1-1.2,40-59
1962,Male,Group,No,16:30-17:30,22,Lal bahadur shastri chawk,1-1.2,40-59
1963,Female,Group,No,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,40-59
1964,Female,Group,No,16:30-17:30,17,Lal bahadur shastri chawk,>1.4,>60
1965,Male,Group,No,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,>60
1966,Male,Group,No,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,>60
1967,Male,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,>60
1968,Female,Single,Yes,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,40-59
1969,Female,Single,Yes,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,<18
1970,Male,Single,Yes,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,18-39
1971,Female,Single,Yes,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,18-39
1972,Female,Single,No,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
1973,Male,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,<18
1974,Male,Single,Yes,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,<18
1975,Male,Single,Yes,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,18-39
1976,Female,Single,Yes,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,18-39
1977,Female,Single,Yes,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,18-39
1978,Female,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,<18
1979,Female,Single,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,<18
1980,Male,Single,Yes,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,<18
1981,Male,Single,Yes,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,18-39
1982,Male,Single,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
1983,Male,Single,Yes,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,40-59
1984,Male,Group,No,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,40-59
1985,Male,Group,No,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,40-59
1986,Male,Group,No,16:30-17:30,15,Lal bahadur shastri chawk,>1.4,>60
1987,Male,Group,No,16:30-17:30,15,Lal bahadur shastri chawk,>1.4,>60
1988,Female,Group,No,16:30-17:30,15,Lal bahadur shastri chawk,>1.4,40-59
1989,Female,Single,Yes,16:30-17:30,16,Lal bahadur shastri chawk,>1.4,18-39
1990,Female,Single,Yes,16:30-17:30,14,Lal bahadur shastri chawk,>1.4,<18
1991,Male,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,<18
1992,Male,Single,Yes,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,18-39
1993,Male,Single,Yes,16:30-17:30,29,Lal bahadur shastri chawk, < 1,18-39
1994,Male,Single,Yes,16:30-17:30,27,Lal bahadur shastri chawk, < 1,40-59
1995,Male,Single,Yes,16:30-17:30,26,Lal bahadur shastri chawk, < 1,40-59
1996,Male,Single,Yes,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,>60
1997,Male,Single,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,>60
1998,Male,Single,Yes,16:30-17:30,15,Lal bahadur shastri chawk,>1.4,>60
1999,Female,Single,No,16:30-17:30,15,Lal bahadur shastri chawk,>1.4,18-39
2000,Female,Single,No,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
2001,Female,Single,No,16:30-17:30,27,Lal bahadur shastri chawk, < 1,18-39
2002,Female,Group,No,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
2003,Female,Group,No,16:30-17:30,17,Lal bahadur shastri chawk,>1.4,18-39
2004,Male,Group,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
2005,Male,Group,No,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
2006,Male,Group,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,<18
2007,Female,Group,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
2008,Female,Group,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
2009,Male,Group,No,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,40-59
2010,Male,Group,No,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,40-59
2011,Male,Single,Yes,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,40-59
2012,Male,Single,Yes,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,<18
2013,Male,Single,Yes,16:30-17:30,22,Lal bahadur shastri chawk,1-1.2,<18
2014,Female,Single,Yes,16:30-17:30,27,Lal bahadur shastri chawk, < 1,<18
2015,Female,Single,No,16:30-17:30,25,Lal bahadur shastri chawk, < 1,<18
2016,Male,Single,Yes,16:30-17:30,25,Lal bahadur shastri chawk, < 1,18-39
2017,Male,Single,Yes,16:30-17:30,26,Lal bahadur shastri chawk, < 1,18-39
2018,Male,Single,Yes,16:30-17:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
2019,Male,Single,Yes,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,18-39
2020,Male,Single,Yes,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,18-39
2021,Male,Group,No,16:30-17:30,23,Lal bahadur shastri chawk,1-1.2,18-39
2022,Male,Group,No,16:30-17:30,24,Lal bahadur shastri chawk,1-1.2,18-39
2023,Male,Group,No,16:30-17:30,25,Lal bahadur shastri chawk, < 1,40-59
2024,Male,Group,No,16:30-17:30,27,Lal bahadur shastri chawk, < 1,40-59
2025,Male,Single,Yes,16:30-17:30,28,Lal bahadur shastri chawk, < 1,40-59
2026,Male,Single,Yes,16:30-17:30,26,Lal bahadur shastri chawk, < 1,40-59
2027,Male,Single,Yes,16:30-17:30,21,Lal bahadur shastri chawk,1-1.2,40-59
2028,Male,Single,Yes,16:30-17:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
2029,Male,Single,Yes,16:30-17:30,19,Lal bahadur shastri chawk,1.2-1.4,<18
2030,Male,Single,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,40-59
2031,Male,Single,Yes,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,18-39
2032,Male,Single,No,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,18-39
2033,Female,Single,No,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,40-59
2034,Male,Group,No,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,<18
2035,Male,Group,No,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,<18
2036,Male,Single,Yes,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,40-59
2037,Female,Single,Yes,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,>60
2038,Male,Single,No,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,<18
2039,Male,Single,Yes,20:30-21:30,25,Lal bahadur shastri chawk, < 1,40-59
2040,Female,Single,No,20:30-21:30,27,Lal bahadur shastri chawk, < 1,40-59
2041,Female,Single,No,20:30-21:30,25,Lal bahadur shastri chawk, < 1,18-39
2042,Female,Single,No,20:30-21:30,26,Lal bahadur shastri chawk, < 1,18-39
2043,Male,Single,No,20:30-21:30,17,Lal bahadur shastri chawk,>1.4,18-39
2044,Male,Single,Yes,20:30-21:30,14,Lal bahadur shastri chawk,>1.4,<18
2045,Male,Single,Yes,20:30-21:30,14,Lal bahadur shastri chawk,>1.4,40-59
2046,Female,Single,No,20:30-21:30,16,Lal bahadur shastri chawk,>1.4,>60
2047,Female,Single,No,20:30-21:30,15,Lal bahadur shastri chawk,>1.4,40-59
2048,Male,Group,No,20:30-21:30,17,Lal bahadur shastri chawk,>1.4,<18
2049,Male,Group,No,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
2050,Female,Group,No,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
2051,Male,Group,Yes,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,<18
2052,Male,Single,Yes,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,<18
2053,Male,Single,No,20:30-21:30,28,Lal bahadur shastri chawk, < 1,40-59
2054,Male,Single,No,20:30-21:30,25,Lal bahadur shastri chawk, < 1,18-39
2055,Female,Single,Yes,20:30-21:30,25,Lal bahadur shastri chawk, < 1,40-59
2056,Male,Single,No,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,40-59
2057,Female,Single,No,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,<18
2058,Female,Single,No,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,<18
2059,Male,Single,Yes,20:30-21:30,23,Lal bahadur shastri chawk,1-1.2,<18
2060,Male,Single,No,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,18-39
2061,Male,Single,Yes,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,<18
2062,Male,Single,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,18-39
2063,Female,Group,No,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
2064,Female,Group,No,20:30-21:30,18,Lal bahadur shastri chawk,1.2-1.4,18-39
2065,Male,Single,Yes,20:30-21:30,29,Lal bahadur shastri chawk, < 1,<18
2066,Male,Single,No,20:30-21:30,27,Lal bahadur shastri chawk, < 1,>60
2067,Female,Single,No,20:30-21:30,25,Lal bahadur shastri chawk, < 1,40-59
2068,Male,Single,No,20:30-21:30,26,Lal bahadur shastri chawk, < 1,40-59
2069,Male,Single,Yes,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,40-59
2070,Male,Single,No,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,18-39
2071,Male,Single,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,18-39
2072,Male,Group,No,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,40-59
2073,Male,Group,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,>60
2074,Female,Single,No,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,18-39
2075,Male,Single,Yes,20:30-21:30,24,Lal bahadur shastri chawk,1-1.2,40-59
2076,Female,Single,Yes,20:30-21:30,14,Lal bahadur shastri chawk,>1.4,<18
2077,Male,Single,No,20:30-21:30,14,Lal bahadur shastri chawk,>1.4,18-39
2078,Male,Single,No,20:30-21:30,14,Lal bahadur shastri chawk,>1.4,18-39
2079,Male,Single,Yes,20:30-21:30,15,Lal bahadur shastri chawk,>1.4,<18
2080,Female,Group,No,20:30-21:30,14,Lal bahadur shastri chawk,>1.4,<18
2081,Male,Group,No,20:30-21:30,16,Lal bahadur shastri chawk,>1.4,<18
2082,Female,Single,No,20:30-21:30,17,Lal bahadur shastri chawk,>1.4,40-59
2083,Male,Single,Yes,20:30-21:30,15,Lal bahadur shastri chawk,>1.4,40-59
2084,Male,Single,No,20:30-21:30,16,Lal bahadur shastri chawk,>1.4,<18
2085,Male,Single,Yes,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,18-39
2086,Female,Single,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,18-39
2087,Male,Single,No,20:30-21:30,22,Lal bahadur shastri chawk,1-1.2,40-59
2088,Male,Single,Yes,20:30-21:30,21,Lal bahadur shastri chawk,1-1.2,<18
2089,Male,Single,Yes,20:30-21:30,20,Lal bahadur shastri chawk,1.2-1.4,18-39
2090,Male,Single,Yes,20:30-21:30,19,Lal bahadur shastri chawk,1.2-1.4,40-59
